"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000000478801,000000478840,1,,,,,
000000478802,000000478801,1,,,,,
000000478802,000000478802,1,,,,,
000000478802,000000478803,1,,,,,
000000478802,000000478804,1,,,,,
000000478802,000000478840,1,,,,,
000000478901,000000478901,2,180,,,,
000000478901,000000478902,2,180,,,,
000000478901,000000478940,2,5940,,,,
000000478902,000000478901,2,180,,,,
000000478902,000000478902,2,180,,,,
000000478902,000000478940,2,5940,,,,
000000479001,000000479001,2,180,,,,
000000479001,000000479040,2,5940,,,,
000000479101,000000479101,2,180,,,,
000000479101,000000479102,2,180,,,,
000000479101,000000479140,2,5940,,,,
000000479102,000000479101,2,180,,,,
000000479102,000000479140,2,5940,,,,
000000479301,000000479301,2,180,,,,
000000479301,000000479302,2,180,,,,
000000479301,000000479340,2,5940,,,,
000000479302,000000479301,2,180,,,,
000000479302,000000479302,2,180,,,,
000000479302,000000479340,2,5940,,,,
000000479501,000000479501,2,180,,,,
000000479501,000000479502,2,180,,,,
000000479501,000000479540,2,5940,,,,
000000479502,000000479501,2,180,,,,
000000479502,000000479502,2,180,,,,
000000479502,000000479540,2,5940,,,,
000000479602,000000479602,2,180,,,,
000000479602,000000479603,2,180,,,,
000000479602,000000479604,2,180,,,,
000000479602,000000479640,2,5940,,,,
000000479701,000000479701,2,180,,,,
000000479701,000000479702,2,180,,,,
000000479701,000000479740,2,5940,,,,
000000479702,000000479701,2,180,,,,
000000479702,000000479702,2,180,,,,
000000479702,000000479740,2,5940,,,,
000000479801,000000479801,2,180,,,,
000000479801,000000479802,2,180,,,,
000000479801,000000479840,2,5940,,,,
000000479802,000000479801,2,180,,,,
000000479802,000000479802,2,180,,,,
000000479802,000000479840,2,5940,,,,
000000479901,000000479901,2,180,,,,
000000479901,000000479902,2,180,,,,
000000479901,000000479940,2,5940,,,,
000000479902,000000479901,2,180,,,,
000000479902,000000479902,2,180,,,,
000000479902,000000479940,2,5940,,,,
000000480101,000000480101,2,180,,,,
000000480101,000000480140,2,5940,,,,
000000480501,000000480501,2,180,,,,
000000480501,000000480540,2,5940,,,,
000000480701,000000480701,2,180,,,,
000000480701,000000480702,2,180,,,,
000000480701,000000480740,2,5940,,,,
000000480702,000000480701,2,180,,,,
000000480702,000000480702,2,180,,,,
000000480702,000000480740,2,5940,,,,
000000480901,000000480901,2,180,,,,
000000480901,000000480902,2,180,,,,
000000480901,000000480940,2,5940,,,,
000000480902,000000480901,2,180,,,,
000000480902,000000480902,2,180,,,,
000000480902,000000480940,2,5940,,,,
000000481101,000000481101,2,180,,,,
000000481101,000000481102,2,180,,,,
000000481101,000000481140,2,5940,,,,
000000481102,000000481101,2,180,,,,
000000481102,000000481102,2,180,,,,
000000481102,000000481140,2,5940,,,,
000000481501,000000481501,2,180,,,,
000000481501,000000481502,2,180,,,,
000000481501,000000481540,2,5940,,,,
000000481502,000000481501,2,180,,,,
000000481502,000000481502,2,180,,,,
000000481502,000000481540,2,5940,,,,
000000481701,000000481701,2,180,,,,
000000481701,000000481702,2,180,,,,
000000481701,000000481740,2,5940,,,,
000000481702,000000481701,2,180,,,,
000000481702,000000481702,2,180,,,,
000000481702,000000481740,2,5940,,,,
000000482101,000000482101,2,180,,,,
000000482101,000000482140,2,5940,,,,
000000482101,000021822801,2,180,,,,
000000482301,000000482301,2,180,,,,
000000482301,000000482302,2,180,,,,
000000482301,000000482340,2,5940,,,,
000000482302,000000482301,2,180,,,,
000000482302,000000482302,2,180,,,,
000000482302,000000482340,2,5940,,,,
000000482501,000000482501,2,180,,,,
000000482501,000000482502,2,180,,,,
000000482501,000000482540,2,5940,,,,
000000482502,000000482501,2,180,,,,
000000482502,000000482502,2,180,,,,
000000482502,000000482540,2,5940,,,,
000000482701,000000482701,2,180,,,,
000000482701,000000482702,2,180,,,,
000000482701,000000482740,2,5940,,,,
000000482702,000000482701,2,180,,,,
000000482702,000000482702,2,180,,,,
000000482702,000000482740,2,5940,,,,
000000482901,000000482901,2,180,,,,
000000482901,000000482902,2,180,,,,
000000482901,000000482940,2,5940,,,,
000000482902,000000482901,2,180,,,,
000000482902,000000482902,2,180,,,,
000000482902,000000482940,2,5940,,,,
000000483101,000000483101,2,180,,,,
000000483101,000000483102,2,180,,,,
000000483101,000000483140,2,5940,,,,
000000483102,000000483101,2,180,,,,
000000483102,000000483102,2,180,,,,
000000483102,000000483140,2,5940,,,,
000000483301,000000483301,2,180,,,,
000000483301,000000483302,2,180,,,,
000000483301,000000483340,2,5940,,,,
000000483302,000000483301,2,180,,,,
000000483302,000000483302,2,180,,,,
000000483302,000000483340,2,5940,,,,
000000483501,000000483501,2,180,,,,
000000483501,000000483502,2,180,,,,
000000483501,000000483540,2,5940,,,,
000000483502,000000483501,2,180,,,,
000000483502,000000483502,2,180,,,,
000000483502,000000483540,2,5940,,,,
000000483701,000000483701,2,180,,,,
000000483701,000000483702,2,180,,,,
000000483701,000000483740,2,5940,,,,
000000483702,000000483701,2,180,,,,
000000483702,000000483702,2,180,,,,
000000483702,000000483740,2,5940,,,,
000000483901,000000483901,2,180,,,,
000000483901,000000483902,2,180,,,,
000000483901,000000483940,2,5940,,,,
000000483902,000000483901,2,180,,,,
000000483902,000000483902,2,180,,,,
000000483902,000000483940,2,5940,,,,
000000484101,000000484101,2,180,,,,
000000484101,000000484102,2,180,,,,
000000484101,000000484140,2,5940,,,,
000000484102,000000484101,2,180,,,,
000000484102,000000484102,2,180,,,,
000000484102,000000484140,2,5940,,,,
000000484301,000000484301,2,180,,,,
000000484301,000000484302,2,180,,,,
000000484301,000000484340,2,5940,,,,
000000484302,000000484301,2,180,,,,
000000484302,000000484302,2,180,,,,
000000484302,000000484340,2,5940,,,,
000000484501,000000484501,2,180,,,,
000000484501,000000484502,2,180,,,,
000000484501,000000484540,2,5940,,,,
000000484502,000000484501,2,180,,,,
000000484502,000000484502,2,180,,,,
000000484502,000000484540,2,5940,,,,
000000484701,000000484701,2,180,,,,
000000484701,000000484740,2,5940,,,,
000000484901,000000484901,2,180,,,,
000000484901,000000484940,2,5940,,,,
000000485101,000000485101,2,180,,,,
000000485101,000000485140,2,5940,,,,
000000485501,000000485501,2,180,,,,
000000485501,000000485540,2,5940,,,,
000000485701,000000485701,2,180,,,,
000000485701,000000485702,2,180,,,,
000000485701,000000485740,2,5940,,,,
000000485702,000000485701,2,180,,,,
000000485702,000000485702,2,180,,,,
000000485702,000000485740,2,5940,,,,
000000485901,000000485901,2,180,,,,
000000485901,000000485902,2,180,,,,
000000485901,000000485940,2,5940,,,,
000000485901,000000485903,2,180,,,,
000000485902,000000485901,2,180,,,,
000000485902,000000485902,2,180,,,,
000000485902,000000485940,2,5940,,,,
000000485902,000000485903,2,180,,,,
000000486101,000000486101,2,180,,,,
000000486101,000000486140,2,5940,,,,
000000486101,000000486102,2,180,,,,
000000486101,000000486103,2,180,,,,
000000486101,000000486104,2,180,,,,
000000486101,000000486105,2,180,,,,
000000486101,000000486106,2,180,,,,
000000486301,000000486301,2,180,,,,
000000486301,000000486302,2,180,,,,
000000486301,000000486340,2,5940,,,,
000000486302,000000486301,2,180,,,,
000000486302,000000486302,2,180,,,,
000000486302,000000486340,2,5940,,,,
000000486501,000000486501,2,180,,,,
000000486501,000000486502,2,180,,,,
000000486501,000000486540,2,4940,,,,
000000486502,000000486501,2,180,,,,
000000486502,000000486502,2,180,,,,
000000486502,000000486540,2,4940,,,,
000000486701,000000486701,2,180,,,,
000000486701,000000486702,2,180,,,,
000000486701,000000486703,2,180,,,,
000000486701,000000486740,2,5940,,,,
000000486901,000000486901,2,180,,,,
000000486901,000000486902,2,180,,,,
000000486901,000000486940,2,5940,,,,
000000486902,000000486901,2,180,,,,
000000486902,000000486902,2,180,,,,
000000486902,000000486940,2,5940,,,,
000000487301,000000487301,2,180,,,,
000000487301,000000487340,2,5940,,,,
000000487501,000000487501,2,180,,,,
000000487501,000000487540,2,5940,,,,
000000487501,000000487502,2,180,,,,
000000487701,000000487701,2,180,,,,
000000487701,000000487702,2,180,,,,
000000487701,000000487740,2,5940,,,,
000000487702,000000487701,2,180,,,,
000000487702,000000487702,2,180,,,,
000000487702,000000487740,2,5940,,,,
000000487901,000000487901,2,180,,,,
000000487901,000000487902,2,180,,,,
000000487901,000000487940,2,5940,,,,
000000487902,000000487901,2,180,,,,
000000487902,000000487902,2,180,,,,
000000487902,000000487940,2,5940,,,,
000000488101,000000488101,2,180,,,,
000000488101,000000488102,2,180,,,,
000000488101,000000488140,2,5940,,,,
000000488102,000000488101,2,180,,,,
000000488102,000000488102,2,180,,,,
000000488102,000000488140,2,5940,,,,
000000488301,000000488301,2,180,,,,
000000488301,000000488302,2,180,,,,
000000488301,000000488340,2,5940,,,,
000000488302,000000488301,2,180,,,,
000000488302,000000488302,2,180,,,,
000000488302,000000488340,2,5940,,,,
000000488501,000000488501,2,180,,,,
000000488501,000000488502,2,180,,,,
000000488501,000000488540,2,5940,,,,
000000488502,000000488501,2,180,,,,
000000488502,000000488502,2,180,,,,
000000488502,000000488540,2,5940,,,,
000000488701,000000488701,2,180,,,,
000000488701,000000488702,2,180,,,,
000000488701,000000488740,2,5940,,,,
000000488702,000000488701,2,180,,,,
000000488702,000000488702,2,180,,,,
000000488702,000000488740,2,5940,,,,
000000488901,000000488901,2,180,,,,
000000488901,000000488902,2,180,,,,
000000488901,000000488940,2,5940,,,,
000000488902,000000488901,2,180,,,,
000000488902,000000488902,2,180,,,,
000000488902,000000488940,2,5940,,,,
000000489301,000000489302,2,180,,,,
000000489301,000000489340,2,5940,,,,
000000489302,000000489301,2,180,,,,
000000489302,000000489302,2,180,,,,
000000489302,000000489340,2,5940,,,,
000000489901,000000489901,2,180,,,,
000000489901,000000489902,2,180,,,,
000000489902,000000489901,2,180,,,,
000000489902,000000489902,2,180,,,,
000000490101,000000490102,2,180,,,,
000000490102,000000490101,2,180,,,,
000000490102,000000490102,2,180,,,,
000000490501,000000490502,2,180,,,,
000000490502,000000490501,2,180,,,,
000000490701,000000490701,2,180,,,,
000000490901,000000490901,2,180,,,,
000000490901,000000490902,2,180,,,,
000000490902,000000490901,2,180,,,,
000000490902,000000490902,2,180,,,,
000000491001,000000491001,2,180,,,,
000000491001,000000491002,2,180,,,,
000000491002,000000491001,2,180,,,,
000000491002,000000491002,2,180,,,,
000000491201,000000491201,2,180,,,,
000000491301,000000491302,2,180,,,,
000000491302,000000491301,2,180,,,,
000000491302,000000491302,2,180,,,,
000000491501,000000491501,2,180,,,,
000000491701,000000491702,2,180,,,,
000000491702,000000491701,2,180,,,,
000000491702,000000491702,2,180,,,,
000000492101,000000492101,2,180,,,,
000000492101,000000492102,2,180,,,,
000000492102,000000492101,2,180,,,,
000000492102,000000492102,2,180,,,,
000000492301,000000492301,2,180,,,,
000000492301,000000492302,2,180,,,,
000000492501,000000492501,2,180,,,,
000000492601,000000492601,2,180,,,,
000000492601,000000492602,2,180,,,,
000000492602,000000492601,2,180,,,,
000000492602,000000492602,2,180,,,,
000000492701,000000492701,2,180,,,,
000000492701,000000492702,2,180,,,,
000000492702,000000492701,2,180,,,,
000000492901,000000492901,2,180,,,,
000000492901,000000492902,2,180,,,,
000000492902,000000492901,2,180,,,,
000000492902,000000492902,2,180,,,,
000000493101,000000493102,2,180,,,,
000000493102,000000493101,2,180,,,,
000000493102,000000493102,2,180,,,,
000000493301,000000493302,2,180,,,,
000000493302,000000493301,2,180,,,,
000000493302,000000493302,2,180,,,,
000000493501,000000493502,2,180,,,,
000000493502,000000493501,2,180,,,,
000000493502,000000493502,2,180,,,,
000000493701,000000493702,2,180,,,,
000000493702,000000493701,2,180,,,,
000000493901,000000493902,2,180,,,,
000000493902,000000493901,2,180,,,,
000000494101,000000494101,2,180,,,,
000000494101,000000494102,2,180,,,,
000000494102,000000494101,2,180,,,,
000000494102,000000494102,2,180,,,,
000000494301,000000494301,2,180,,,,
000000494301,000000494302,2,180,,,,
000000494302,000000494301,2,180,,,,
000000494302,000000494302,2,180,,,,
000000494501,000000494501,2,180,,,,
000000494501,000000494502,2,180,,,,
000000494502,000000494501,2,180,,,,
000000494502,000000494502,2,180,,,,
000000494701,000000494701,2,180,,,,
000000494701,000000494702,2,180,,,,
000000494702,000000494701,2,180,,,,
000000494702,000000494702,2,180,,,,
000000494901,000000494901,2,180,,,,
000000494901,000000494902,2,180,,,,
000000494902,000000494901,2,180,,,,
000000494902,000000494902,2,180,,,,
000000495101,000000495101,2,180,,,,
000000495101,000000495102,2,180,,,,
000000495102,000000495101,2,180,,,,
000000495102,000000495102,2,180,,,,
000000495301,000000495301,2,180,,,,
000000495501,000000495501,2,180,,,,
000000495701,000000495701,2,180,,,,
000000495701,000000495702,2,180,,,,
000000495702,000000495701,2,180,,,,
000000495702,000000495702,2,180,,,,
000000495801,000000495801,2,180,,,,
000000495901,000000495902,2,180,,,,
000000495902,000000495901,2,180,,,,
000000496101,000000496101,2,180,,,,
000000496101,000000496102,2,180,,,,
000000496102,000000496101,2,180,,,,
000000496102,000000496102,2,180,,,,
000000496301,000000496301,2,180,,,,
000000496301,000000496302,2,180,,,,
000000496302,000000496301,2,180,,,,
000000496302,000000496302,2,180,,,,
000000496501,000000496501,2,180,,,,
000000496501,000000496502,2,180,,,,
000000496502,000000496501,2,180,,,,
000000496502,000000496502,2,180,,,,
000000496901,000000496901,2,180,,,,
000000496901,000000496902,2,180,,,,
000000496902,000000496901,2,180,,,,
000000496902,000000496902,2,180,,,,
000000497102,000000497102,2,180,,,,
000000497102,000000497101,2,180,,,,
000000497302,000000497302,2,180,,,,
000000497302,000000497301,2,180,,,,
000000497701,000000497701,2,180,,,,
000000497701,000000497702,2,180,,,,
000000497702,000000497701,2,180,,,,
000000497702,000000497702,2,180,,,,
000000497901,000000497901,2,180,,,,
000000497901,000000497902,2,180,,,,
000000497902,000000497901,2,180,,,,
000000498101,000000498101,2,180,,,,
000000498101,000000498102,2,180,,,,
000000498102,000000498101,2,180,,,,
000000498102,000000498102,2,180,,,,
000000498301,000000498301,2,180,,,,
000000498301,000000498302,2,180,,,,
000000498302,000000498301,2,180,,,,
000000498302,000000498302,2,180,,,,
000000498501,000000498501,2,180,,,,
000000498501,000000498502,2,180,,,,
000000498502,000000498501,2,180,,,,
000000498502,000000498502,2,180,,,,
000000498701,000000498701,2,180,,,,
000000498701,000000498702,2,180,,,,
000000498702,000000498701,2,180,,,,
000000498702,000000498702,2,180,,,,
000000498901,000000498901,2,180,,,,
000000498901,000000498902,2,180,,,,
000000498902,000000498901,2,180,,,,
000000498902,000000498902,2,180,,,,
000000499101,000000499101,2,180,,,,
000000499101,000000499102,2,180,,,,
000000499102,000000499101,2,180,,,,
000000499301,000000499302,2,180,,,,
000000499302,000000499301,2,180,,,,
000000499402,000000499402,2,180,,,,
000000499701,000000499701,2,180,,,,
000000499701,000000499702,2,180,,,,
000000499702,000000499701,2,180,,,,
000000499702,000000499702,2,180,,,,
000000499901,000000499901,2,180,,,,
000000499901,000000499902,2,180,,,,
000000499902,000000499901,2,180,,,,
000000499902,000000499902,2,180,,,,
000000500101,000000500101,2,180,,,,
000000500101,000000500102,2,180,,,,
000000500101,000000500103,2,180,,,,
000000500101,000000500104,2,180,,,,
000000500102,000000500101,2,180,,,,
000000500102,000000500102,2,180,,,,
000000500102,000000500103,2,180,,,,
000000500102,000000500104,2,180,,,,
000000500401,000000500401,2,180,,,,
000000500401,000000500402,2,180,,,,
000000500402,000000500401,2,180,,,,
000000500402,000000500402,2,180,,,,
000000500701,000000500701,2,180,,,,
000000500701,000000500702,2,180,,,,
000000500702,000000500701,2,180,,,,
000000500702,000000500702,2,180,,,,
000000500901,000000500901,2,180,,,,
000000500901,000000500902,2,180,,,,
000000500902,000000500901,2,180,,,,
000000500902,000000500902,2,180,,,,
000000501101,000000501101,2,180,,,,
000000501101,000000501102,2,180,,,,
000000501301,000000501301,2,180,,,,
000000501301,000000501302,2,180,,,,
000000501301,000000501303,2,180,,,,
000000501302,000000501301,2,180,,,,
000000501302,000000501302,2,180,,,,
000000501302,000000501303,2,180,,,,
000000501701,000000501701,2,180,,,,
000000501701,000000501702,2,180,,,,
000000501702,000000501701,2,180,,,,
000000501702,000000501702,2,180,,,,
000000501901,000000501901,2,180,,,,
000000502101,000000502101,2,180,,,,
000000502301,000000502301,2,180,,,,
000000502301,000000502302,2,180,,,,
000000502301,000000502303,2,180,,,,
000000502302,000000502301,2,180,,,,
000000502302,000000502302,2,180,,,,
000000502302,000000502303,2,180,,,,
000000502501,000000502501,2,180,,,,
000000502501,000000502502,2,180,,,,
000000502502,000000502501,2,180,,,,
000000502502,000000502502,2,180,,,,
000000502701,000000502701,2,180,,,,
000000502701,000000502702,2,180,,,,
000000503201,000000503201,2,180,,,,
000000503201,000000503202,2,180,,,,
000000503202,000000503201,2,180,,,,
000000503202,000000503202,2,180,,,,
000000503301,000000503301,2,180,,,,
000000503301,000000503302,2,180,,,,
000000503302,000000503301,2,180,,,,
000000503302,000000503302,2,180,,,,
000000503501,000000503501,2,180,,,,
000000503501,000000503502,2,180,,,,
000000503502,000000503501,2,180,,,,
000000503502,000000503502,2,180,,,,
000000503701,000000503701,2,180,,,,
000000503901,000000503901,2,180,,,,
000000503901,000000503902,2,180,,,,
000000503902,000000503901,2,180,,,,
000000503902,000000503902,2,180,,,,
000000504101,000000504101,2,180,,,,
000000504101,000000504102,2,180,,,,
000000504102,000000504101,2,180,,,,
000000504301,000000504301,2,180,,,,
000000504301,000000504302,2,180,,,,
000000504302,000000504301,2,180,,,,
000000504501,000000504502,2,180,,,,
000000504502,000000504501,2,180,,,,
000000504701,000000504702,2,180,,,,
000000504702,000000504701,2,180,,,,
000000504901,000000504901,2,180,,,,
000000504901,000000504902,2,180,,,,
000000504902,000000504901,2,180,,,,
000000504902,000000504902,2,180,,,,
000000505001,000000505001,2,180,,,,
000000505001,000000505002,2,180,,,,
000000505002,000000505001,2,180,,,,
000000505002,000000505002,2,180,,,,
000000505101,000000505102,2,180,,,,
000000505102,000000505101,2,180,,,,
000000505102,000000505102,2,180,,,,
000000505301,000000505301,2,180,,,,
000000505301,000000505302,2,180,,,,
000000505302,000000505301,2,180,,,,
000000505302,000000505302,2,180,,,,
000000505501,000000505501,2,180,,,,
000000505901,000000505901,2,180,,,,
000000505901,000000505902,2,180,,,,
000000505902,000000505901,2,180,,,,
000000505902,000000505902,2,180,,,,
000000506101,000000506101,2,180,,,,
000000506101,000000506102,2,180,,,,
000000506102,000000506101,2,180,,,,
000000506102,000000506102,2,180,,,,
000000506301,000000506301,2,180,,,,
000000506301,000000506302,2,180,,,,
000000506301,000000506303,2,180,,,,
000000506302,000000506301,2,180,,,,
000000506302,000000506302,2,180,,,,
000000506302,000000506303,2,180,,,,
000000506303,000000506301,2,180,,,,
000000506303,000000506302,2,180,,,,
000000506303,000000506303,2,180,,,,
000000506501,000000506502,2,180,,,,
000000506502,000000506501,2,180,,,,
000000506502,000000506502,2,180,,,,
000000506701,000000506702,2,180,,,,
000000506702,000000506701,2,180,,,,
000000506901,000000506901,2,180,,,,
000000507101,000000507102,2,180,,,,
000000507102,000000507101,2,180,,,,
000000507102,000000507102,2,180,,,,
000000507301,000000507301,2,180,,,,
000000507301,000000507302,2,180,,,,
000000507302,000000507301,2,180,,,,
000000507302,000000507302,2,180,,,,
000000507501,000000507501,2,180,,,,
000000507501,000000507502,2,180,,,,
000000507502,000000507501,2,180,,,,
000000507502,000000507502,2,180,,,,
000000507701,000000507701,2,180,,,,
000000507701,000000507702,2,180,,,,
000000507702,000000507701,2,180,,,,
000000507702,000000507702,2,180,,,,
000000507801,000000507801,2,180,,,,
000000507801,000000507802,2,180,,,,
000000507802,000000507801,2,180,,,,
000000507901,000000507901,2,180,,,,
000000507901,000000507902,2,180,,,,
000000507902,000000507901,2,180,,,,
000000507902,000000507902,2,180,,,,
000000508101,000000508102,2,180,,,,
000000508102,000000508101,2,180,,,,
000000508301,000000508302,2,180,,,,
000000508302,000000508301,2,180,,,,
000000508501,000000508501,2,180,,,,
000000508501,000000508502,2,180,,,,
000000508502,000000508501,2,180,,,,
000000508502,000000508502,2,180,,,,
000000508701,000000508701,2,180,,,,
000000508701,000000508702,2,180,,,,
000000508702,000000508701,2,180,,,,
000000508702,000000508702,2,180,,,,
000000508901,000000508901,2,180,,,,
000000509101,000000509102,2,180,,,,
000000509102,000000509101,2,180,,,,
000000509301,000000509302,2,180,,,,
000000509302,000000509301,2,180,,,,
000000509501,000000509502,2,180,,,,
000000509502,000000509501,2,180,,,,
000000509701,000000509702,2,180,,,,
000000509702,000000509701,2,180,,,,
000000509901,000000509902,2,180,,,,
000000509902,000000509901,2,180,,,,
000000510101,000000510102,2,180,,,,
000000510102,000000510101,2,180,,,,
000000510501,000000510502,2,180,,,,
000000510502,000000510501,2,180,,,,
000000510901,000000510902,2,180,,,,
000000510902,000000510901,2,180,,,,
000000511101,000000511102,2,180,,,,
000000511102,000000511101,2,180,,,,
000000511301,000000511302,2,180,,,,
000000511302,000000511301,2,180,,,,
000000511901,000000511902,2,180,,,,
000000511902,000000511901,2,180,,,,
000000512101,000000512102,2,180,,,,
000000512102,000000512101,2,180,,,,
000000512301,000000512302,2,180,,,,
000000512302,000000512301,2,180,,,,
000000512501,000000512502,2,180,,,,
000000512502,000000512501,2,180,,,,
000000512701,000000512702,2,180,,,,
000000512702,000000512701,2,180,,,,
000000512901,000000512902,2,180,,,,
000000512902,000000512901,2,180,,,,
000000513101,000000513102,2,180,,,,
000000513102,000000513101,2,180,,,,
000000513501,000000513502,2,180,,,,
000000513502,000000513501,2,180,,,,
000000513701,000000513702,2,180,,,,
000000513702,000000513701,2,180,,,,
000000513801,000000513802,2,180,,,,
000000513802,000000513801,2,180,,,,
000000513901,000000513902,2,180,,,,
000000513902,000000513901,2,180,,,,
000000514101,000000514102,2,180,,,,
000000514102,000000514101,2,180,,,,
000000514301,000000514302,2,180,,,,
000000514302,000000514301,2,180,,,,
000000514401,000000514402,2,180,,,,
000000514402,000000514401,2,180,,,,
000000515101,000000515102,2,180,,,,
000000515102,000000515101,2,180,,,,
000000515301,000000515302,2,180,,,,
000000515302,000000515301,2,180,,,,
000000516701,000000516702,2,180,,,,
000000516702,000000516701,2,180,,,,
000000516901,000000516902,2,180,,,,
000000516902,000000516901,2,180,,,,
000000517101,000000517102,2,180,,,,
000000517102,000000517101,2,180,,,,
000000517501,000000517502,2,180,,,,
000000517502,000000517501,2,180,,,,
000000517901,000000517902,2,180,,,,
000000517902,000000517901,2,180,,,,
000000518101,000000518102,2,180,,,,
000000518102,000000518101,2,180,,,,
000000518301,000000518302,2,180,,,,
000000518302,000000518301,2,180,,,,
000000518701,000000518702,2,180,,,,
000000518702,000000518701,2,180,,,,
000000518901,000000518902,2,180,,,,
000000518902,000000518901,2,180,,,,
000000519101,000000519101,2,180,,,,
000000519101,000000519102,2,180,,,,
000000519101,000000519149,2,5940,,,,
000000519102,000000519101,2,180,,,,
000000519102,000000519102,2,180,,,,
000000519102,000000519149,2,5940,,,,
000000519301,000000519301,2,180,,,,
000000519301,000000519302,2,180,,,,
000000519302,000000519301,2,180,,,,
000000519302,000000519302,2,180,,,,
000000519501,000000519501,2,180,,,,
000000519501,000000519502,2,180,,,,
000000519501,000000519549,2,5940,,,,
000000519502,000000519501,2,180,,,,
000000519502,000000519502,2,180,,,,
000000519502,000000519549,2,5940,,,,
000000519701,000000519701,2,180,,,,
000000519701,000000519702,2,180,,,,
000000519701,000000519749,2,5940,,,,
000000519702,000000519701,2,180,,,,
000000519702,000000519702,2,180,,,,
000000519702,000000519749,2,5940,,,,
000000519901,000000519901,2,180,,,,
000000519901,000000519902,2,180,,,,
000000519901,000000519949,2,5940,,,,
000000519902,000000519901,2,180,,,,
000000519902,000000519902,2,180,,,,
000000519902,000000519949,2,5940,,,,
000000520101,000000520102,2,180,,,,
000000520101,000000520149,2,5940,,,,
000000520301,000000520301,2,180,,,,
000000520301,000000520302,2,180,,,,
000000520301,000000520349,2,5940,,,,
000000520302,000000520301,2,180,,,,
000000520302,000000520302,2,180,,,,
000000520302,000000520349,2,5940,,,,
000000520501,000000520501,2,180,,,,
000000520501,000000520502,2,180,,,,
000000520501,000000520549,2,5940,,,,
000000520502,000000520501,2,180,,,,
000000520502,000000520502,2,180,,,,
000000520502,000000520549,2,5940,,,,
000000520701,000000520701,2,180,,,,
000000520701,000000520702,2,180,,,,
000000520701,000000520749,2,5940,,,,
000000520702,000000520701,2,180,,,,
000000520702,000000520702,2,180,,,,
000000520702,000000520749,2,5940,,,,
000000520901,000000520901,2,180,,,,
000000520901,000000520902,2,180,,,,
000000520901,000000520949,2,5940,,,,
000000520902,000000520901,2,180,,,,
000000520902,000000520902,2,180,,,,
000000520902,000000520949,2,5940,,,,
000000521101,000000521101,2,180,,,,
000000521101,000000521102,2,180,,,,
000000521101,000000521149,2,5940,,,,
000000521102,000000521101,2,180,,,,
000000521102,000000521102,2,180,,,,
000000521102,000000521149,2,5940,,,,
000000521301,000000521301,2,180,,,,
000000521301,000000521302,2,180,,,,
000000521301,000000521349,2,5940,,,,
000000521302,000000521301,2,180,,,,
000000521302,000000521302,2,180,,,,
000000521302,000000521349,2,5940,,,,
000000521501,000000521501,2,180,,,,
000000521501,000000521502,2,180,,,,
000000521501,000000521549,2,5940,,,,
000000521502,000000521501,2,180,,,,
000000521502,000000521502,2,180,,,,
000000521502,000000521549,2,5940,,,,
000000521701,000000521701,2,180,,,,
000000521701,000000521702,2,180,,,,
000000521701,000000521749,2,5940,,,,
000000521702,000000521701,2,180,,,,
000000521702,000000521702,2,180,,,,
000000521702,000000521749,2,5940,,,,
000000521901,000000521901,2,180,,,,
000000521901,000000521902,2,180,,,,
000000521901,000000521903,2,180,,,,
000000521901,000000521949,2,5940,,,,
000000521902,000000521901,2,180,,,,
000000521902,000000521902,2,180,,,,
000000521902,000000521903,2,180,,,,
000000521902,000000521949,2,5940,,,,
000000522101,000000522101,2,180,,,,
000000522101,000000522102,2,180,,,,
000000522101,000000522149,2,5940,,,,
000000522102,000000522101,2,180,,,,
000000522102,000000522102,2,180,,,,
000000522102,000000522149,2,5940,,,,
000000522301,000000522301,2,180,,,,
000000522301,000000522302,2,180,,,,
000000522301,000000522349,2,5940,,,,
000000522302,000000522301,2,180,,,,
000000522302,000000522302,2,180,,,,
000000522302,000000522349,2,5940,,,,
000000522501,000000522501,1,,,,,
000000522501,000000522502,1,,,,,
000000522501,000000522503,1,,,,,
000000522501,000000522549,2,180,,,,
000000522502,000000522501,1,,,,,
000000522502,000000522502,1,,,,,
000000522502,000000522503,1,,,,,
000000522502,000000522549,2,180,,,,
000000522701,000000522701,2,180,,,,
000000522701,000000522702,2,180,,,,
000000522701,000000522749,2,5940,,,,
000000522702,000000522701,2,180,,,,
000000522702,000000522702,2,180,,,,
000000522702,000000522749,2,5940,,,,
000000522902,000000522902,2,180,,,,
000000522902,000000522949,2,5940,,,,
000000523101,000000523101,2,180,,,,
000000523101,000000523102,2,180,,,,
000000523101,000000523149,2,5940,,,,
000000523102,000000523101,2,180,,,,
000000523102,000000523102,2,180,,,,
000000523102,000000523149,2,5940,,,,
000000523301,000000523301,2,180,,,,
000000523301,000000523302,2,180,,,,
000000523301,000000523349,2,5940,,,,
000000523302,000000523301,2,180,,,,
000000523302,000000523302,2,180,,,,
000000523302,000000523349,2,5940,,,,
000000523501,000000523501,2,180,,,,
000000523501,000000523502,2,180,,,,
000000523501,000000523549,2,5940,,,,
000000523502,000000523501,2,180,,,,
000000523502,000000523502,2,180,,,,
000000523502,000000523549,2,5940,,,,
000000523701,000000523701,2,180,,,,
000000523701,000000523702,2,180,,,,
000000523701,000000523749,2,5940,,,,
