"service_id","date","exception_type"
165,20211215,1
165,20211222,1
165,20211229,1
165,20220105,1
165,20220112,1
165,20220119,1
165,20220126,1
165,20220202,1
165,20211216,1
165,20211223,1
165,20211230,1
165,20220106,1
165,20220113,1
165,20220120,1
165,20220127,1
165,20220203,1
165,20211217,1
165,20220107,1
165,20220114,1
165,20220121,1
165,20220128,1
165,20220204,1
166,20211227,1
166,20220103,1
166,20211228,1
166,20220104,1
166,20211229,1
166,20220105,1
166,20211230,1
166,20220106,1
166,20220107,1
167,20211227,2
167,20220103,2
167,20220228,2
167,20220411,2
167,20220418,2
167,20220606,2
167,20220627,2
167,20220704,2
167,20220711,2
167,20220718,2
167,20220725,2
167,20220801,2
167,20220808,2
167,20221003,2
167,20221010,2
167,20211228,2
167,20220104,2
167,20220301,2
167,20220412,2
167,20220419,2
167,20220628,2
167,20220705,2
167,20220712,2
167,20220719,2
167,20220726,2
167,20220802,2
167,20220809,2
167,20221004,2
167,20221011,2
167,20221101,2
167,20211229,2
167,20220105,2
167,20220413,2
167,20220420,2
167,20220629,2
167,20220706,2
167,20220713,2
167,20220720,2
167,20220727,2
167,20220803,2
167,20221005,2
167,20221012,2
167,20211230,2
167,20220106,2
167,20220414,2
167,20220421,2
167,20220526,2
167,20220616,2
167,20220630,2
167,20220707,2
167,20220714,2
167,20220721,2
167,20220728,2
167,20220804,2
167,20221006,2
167,20221013,2
167,20211224,2
167,20211231,2
167,20220107,2
167,20220225,2
167,20220415,2
167,20220422,2
167,20220701,2
167,20220708,2
167,20220715,2
167,20220722,2
167,20220729,2
167,20220805,2
167,20221007,2
167,20221014,2
168,20211224,2
168,20211231,2
168,20220415,2
169,20221112,1
169,20221119,1
169,20221126,1
169,20221203,1
169,20221210,1
170,20211218,1
171,20211231,1
171,20211218,1
171,20220108,1
171,20220115,1
171,20220122,1
171,20220129,1
171,20220205,1
171,20220212,1
171,20220219,1
171,20220226,1
171,20220305,1
171,20220312,1
171,20220319,1
171,20220326,1
171,20220402,1
171,20220409,1
171,20220416,1
171,20220423,1
172,20211213,1
172,20211220,1
172,20220110,1
172,20220117,1
172,20220124,1
172,20220131,1
172,20220207,1
172,20220214,1
172,20220221,1
172,20220307,1
172,20220314,1
172,20220321,1
172,20220328,1
172,20220404,1
172,20211215,1
172,20211222,1
172,20220112,1
172,20220119,1
172,20220126,1
172,20220202,1
172,20220209,1
172,20220216,1
172,20220223,1
172,20220302,1
172,20220309,1
172,20220316,1
172,20220323,1
172,20220330,1
172,20220406,1
172,20211216,1
172,20211223,1
172,20220113,1
172,20220120,1
172,20220127,1
172,20220203,1
172,20220210,1
172,20220217,1
172,20220224,1
172,20220303,1
172,20220310,1
172,20220317,1
172,20220324,1
172,20220331,1
172,20220407,1
172,20211217,1
172,20220114,1
172,20220121,1
172,20220128,1
172,20220204,1
172,20220211,1
172,20220218,1
172,20220304,1
172,20220311,1
172,20220318,1
172,20220325,1
172,20220401,1
172,20220408,1
173,20211227,1
173,20220103,1
173,20220228,1
173,20220411,1
173,20220627,1
173,20220704,1
173,20220711,1
173,20220718,1
173,20220725,1
173,20220801,1
173,20220808,1
173,20221010,1
173,20211228,1
173,20220104,1
173,20220301,1
173,20220412,1
173,20220419,1
173,20220628,1
173,20220705,1
173,20220712,1
173,20220719,1
173,20220726,1
173,20220802,1
173,20220809,1
173,20221004,1
173,20221011,1
173,20211229,1
173,20220105,1
173,20220413,1
173,20220420,1
173,20220629,1
173,20220706,1
173,20220713,1
173,20220720,1
173,20220727,1
173,20220803,1
173,20221005,1
173,20221012,1
173,20211230,1
173,20220106,1
173,20220414,1
173,20220421,1
173,20220630,1
173,20220707,1
173,20220714,1
173,20220721,1
173,20220728,1
173,20220804,1
173,20221006,1
173,20221013,1
173,20220107,1
173,20220225,1
173,20220422,1
173,20220701,1
173,20220708,1
173,20220715,1
173,20220722,1
173,20220729,1
173,20220805,1
173,20221007,1
173,20221014,1
174,20211224,1
174,20211231,1
174,20211225,2
174,20220101,2
175,20220418,1
175,20220606,1
175,20221003,1
175,20221101,1
175,20220526,1
175,20220616,1
175,20220415,1
175,20211225,1
175,20220101,1
176,20220418,1
176,20220606,1
176,20221003,1
176,20221101,1
176,20220526,1
176,20220616,1
176,20211231,1
176,20220415,1
177,20211231,1
177,20211225,2
177,20220101,2
178,20211225,1
178,20220101,1
178,20211212,1
178,20211219,1
178,20211226,1
178,20220102,1
178,20220109,1
178,20220116,1
178,20220123,1
178,20220130,1
179,20211224,1
179,20211231,1
179,20211218,1
179,20220108,1
179,20220115,1
179,20220122,1
179,20220129,1
179,20220205,1
180,20211231,1
180,20211218,1
180,20220108,1
180,20220115,1
180,20220122,1
180,20220129,1
180,20220205,1
181,20211213,1
181,20211220,1
181,20211227,1
181,20220103,1
181,20220110,1
181,20220117,1
181,20220124,1
181,20220131,1
181,20211214,1
181,20211221,1
181,20211228,1
181,20220104,1
181,20220111,1
181,20220118,1
181,20220125,1
181,20220201,1
181,20211215,1
181,20211222,1
181,20211229,1
181,20220105,1
181,20220112,1
181,20220119,1
181,20220126,1
181,20220202,1
181,20211216,1
181,20211223,1
181,20211230,1
181,20220106,1
181,20220113,1
181,20220120,1
181,20220127,1
181,20220203,1
181,20211217,1
181,20211224,1
181,20211231,1
181,20220107,1
181,20220114,1
181,20220121,1
181,20220128,1
181,20220204,1
181,20211218,1
181,20220108,1
181,20220115,1
181,20220122,1
181,20220129,1
181,20220205,1
182,20221031,1
182,20220525,1
182,20220615,1
182,20220414,1
182,20211224,2
182,20220417,1
182,20220605,1
182,20221002,1
183,20221031,1
183,20220525,1
183,20220615,1
183,20211217,2
183,20211224,2
183,20211231,2
183,20220107,2
183,20220114,2
183,20220121,2
183,20220128,2
183,20220204,2
183,20220211,2
183,20220218,2
183,20220225,2
183,20220304,2
183,20220311,2
183,20220318,2
183,20220325,2
183,20220401,2
183,20220408,2
183,20220415,2
183,20220422,2
183,20211218,2
183,20211225,2
183,20220101,2
183,20220108,2
183,20220115,2
183,20220122,2
183,20220129,2
183,20220205,2
183,20220212,2
183,20220219,2
183,20220226,2
183,20220305,2
183,20220312,2
183,20220319,2
183,20220326,2
183,20220402,2
183,20220409,2
183,20220416,2
183,20220423,2
183,20221029,2
183,20220605,1
183,20221002,1
184,20211227,1
184,20220103,1
184,20220228,1
184,20220411,1
184,20220627,1
184,20220704,1
184,20220711,1
184,20220718,1
184,20220725,1
184,20220801,1
184,20220808,1
184,20221010,1
184,20211228,1
184,20220104,1
184,20220301,1
184,20220412,1
184,20220419,1
184,20220628,1
184,20220705,1
184,20220712,1
184,20220719,1
184,20220726,1
184,20220802,1
184,20220809,1
184,20221004,1
184,20221011,1
184,20211229,1
184,20220105,1
184,20220413,1
184,20220420,1
184,20220629,1
184,20220706,1
184,20220713,1
184,20220720,1
184,20220727,1
184,20220803,1
184,20221005,1
184,20221012,1
184,20211230,1
184,20220106,1
184,20220414,1
184,20220421,1
184,20220630,1
184,20220707,1
184,20220714,1
184,20220721,1
184,20220728,1
184,20220804,1
184,20221006,1
184,20221013,1
184,20211224,1
184,20211231,1
184,20220107,1
184,20220225,1
184,20220422,1
184,20220701,1
184,20220708,1
184,20220715,1
184,20220722,1
184,20220729,1
184,20220805,1
184,20221007,1
184,20221014,1
184,20211225,2
184,20220101,2
185,20220418,2
185,20220606,2
185,20221003,2
185,20221101,2
185,20220526,2
185,20220616,2
185,20220415,2
185,20211225,2
185,20220101,2
186,20220418,1
186,20220606,1
186,20221003,1
186,20221101,1
186,20220526,1
186,20220616,1
186,20220415,1
187,20211224,2
188,20211213,1
188,20211220,1
188,20211227,1
188,20220103,1
188,20220110,1
188,20220117,1
188,20220124,1
188,20220131,1
188,20211214,1
188,20211221,1
188,20211228,1
188,20220104,1
188,20220111,1
188,20220118,1
188,20220125,1
188,20220201,1
188,20211215,1
188,20211222,1
188,20211229,1
188,20220105,1
188,20220112,1
188,20220119,1
188,20220126,1
188,20220202,1
188,20211216,1
188,20211223,1
188,20211230,1
188,20220106,1
188,20220113,1
188,20220120,1
188,20220127,1
188,20220203,1
188,20211212,1
188,20211219,1
188,20211226,1
188,20220102,1
188,20220109,1
188,20220116,1
188,20220123,1
188,20220130,1
189,20220606,1
189,20221003,1
189,20221101,1
189,20220526,1
189,20220616,1
189,20211212,2
189,20211219,2
189,20211226,2
189,20220102,2
189,20220109,2
189,20220116,2
189,20220123,2
189,20220130,2
189,20220206,2
189,20220213,2
189,20220220,2
189,20220227,2
189,20220306,2
189,20220313,2
189,20220320,2
189,20220327,2
189,20220403,2
189,20220410,2
189,20220417,2
189,20220424,2
189,20220605,2
189,20221002,2
190,20211213,2
190,20211220,2
190,20211227,2
190,20220103,2
190,20220110,2
190,20220117,2
190,20220124,2
190,20220131,2
190,20220207,2
190,20220214,2
190,20220221,2
190,20220228,2
190,20220307,2
190,20220314,2
190,20220321,2
190,20220328,2
190,20220404,2
190,20220411,2
190,20220418,2
190,20220606,2
190,20221003,2
190,20221031,2
190,20211214,2
190,20211221,2
190,20211228,2
190,20220104,2
190,20220111,2
190,20220118,2
190,20220125,2
190,20220201,2
190,20220208,2
190,20220215,2
190,20220222,2
190,20220301,2
190,20220308,2
190,20220315,2
190,20220322,2
190,20220329,2
190,20220405,2
190,20220412,2
190,20220419,2
190,20221101,2
190,20211215,2
190,20211222,2
190,20211229,2
190,20220105,2
190,20220112,2
190,20220119,2
190,20220126,2
190,20220202,2
190,20220209,2
190,20220216,2
190,20220223,2
190,20220302,2
190,20220309,2
190,20220316,2
190,20220323,2
190,20220330,2
190,20220406,2
190,20220413,2
190,20220420,2
190,20220525,2
190,20220615,2
190,20211216,2
190,20211223,2
190,20211230,2
190,20220106,2
190,20220113,2
190,20220120,2
190,20220127,2
190,20220203,2
190,20220210,2
190,20220217,2
190,20220224,2
190,20220303,2
190,20220310,2
190,20220317,2
190,20220324,2
190,20220331,2
190,20220407,2
190,20220414,2
190,20220421,2
190,20220526,2
190,20220616,2
191,20220207,1
191,20220214,1
191,20220221,1
191,20220228,1
191,20220307,1
191,20220208,1
191,20220215,1
191,20220222,1
191,20220301,1
191,20220308,1
191,20220209,1
191,20220216,1
191,20220223,1
191,20220302,1
191,20220309,1
191,20220210,1
191,20220217,1
191,20220224,1
191,20220303,1
191,20220310,1
192,20220418,1
192,20220320,1
192,20220327,1
192,20220403,1
192,20220410,1
192,20220424,1
193,20220314,1
193,20220321,1
193,20220328,1
193,20220404,1
193,20220411,1
193,20220315,1
193,20220322,1
193,20220329,1
193,20220405,1
193,20220412,1
193,20220419,1
193,20220316,1
193,20220323,1
193,20220330,1
193,20220406,1
193,20220413,1
193,20220420,1
193,20220317,1
193,20220324,1
193,20220331,1
193,20220407,1
193,20220421,1
194,20211224,1
195,20221031,2
195,20220525,2
195,20220615,2
195,20220414,2
195,20220417,2
195,20220605,2
195,20221002,2
196,20221010,1
196,20221004,1
196,20221011,1
196,20221005,1
196,20221012,1
196,20221006,1
196,20221013,1
196,20221007,1
196,20221014,1
197,20220103,1
197,20220228,1
197,20220411,1
197,20220104,1
197,20220301,1
197,20220412,1
197,20220419,1
197,20220105,1
197,20220413,1
197,20220420,1
197,20220106,1
197,20220414,1
197,20220421,1
197,20220107,1
197,20220225,1
197,20220422,1
198,20220418,2
198,20220606,2
198,20221003,2
198,20221101,2
198,20220526,2
198,20220616,2
198,20211224,2
198,20220415,2
198,20211225,2
198,20220101,2
199,20220418,1
199,20220606,1
199,20221003,1
199,20221101,1
199,20220526,1
199,20220616,1
199,20211224,1
199,20211231,1
199,20220415,1
200,20220418,1
200,20220606,1
200,20221003,1
200,20221031,1
200,20221101,1
200,20220525,1
200,20220615,1
200,20220414,1
200,20220526,1
200,20220616,1
200,20211224,2
201,20220418,2
201,20220606,2
201,20221003,2
201,20221031,2
201,20221101,2
201,20220525,2
201,20220615,2
201,20220414,2
201,20220526,2
201,20220616,2
202,20220425,1
202,20220502,1
202,20220509,1
202,20220516,1
202,20220523,1
202,20220530,1
202,20220613,1
202,20220620,1
202,20220815,1
202,20220822,1
202,20220829,1
202,20220905,1
202,20220912,1
202,20220919,1
202,20220926,1
202,20221010,1
202,20221017,1
202,20221024,1
202,20221031,1
202,20221107,1
202,20221114,1
202,20221121,1
202,20221128,1
202,20221205,1
202,20220426,1
202,20220503,1
202,20220510,1
202,20220517,1
202,20220524,1
202,20220531,1
202,20220607,1
202,20220614,1
202,20220621,1
202,20220816,1
202,20220823,1
202,20220830,1
202,20220906,1
202,20220913,1
202,20220920,1
202,20220927,1
202,20221004,1
202,20221011,1
202,20221018,1
202,20221025,1
202,20221108,1
202,20221115,1
202,20221122,1
202,20221129,1
202,20221206,1
202,20211215,2
202,20211222,2
202,20211229,2
202,20220105,2
202,20220112,2
202,20220119,2
202,20220126,2
202,20220202,2
202,20220209,2
202,20220216,2
202,20220223,2
202,20220302,2
202,20220309,2
202,20220316,2
202,20220323,2
202,20220330,2
202,20220406,2
202,20220413,2
202,20220420,2
202,20220629,2
202,20220706,2
202,20220713,2
202,20220720,2
202,20220727,2
202,20220803,2
202,20220428,1
202,20220505,1
202,20220512,1
202,20220519,1
202,20220602,1
202,20220609,1
202,20220623,1
202,20220811,1
202,20220818,1
202,20220825,1
202,20220901,1
202,20220908,1
202,20220915,1
202,20220922,1
202,20220929,1
202,20221006,1
202,20221013,1
202,20221020,1
202,20221027,1
202,20221103,1
202,20221110,1
202,20221117,1
202,20221124,1
202,20221201,1
202,20221208,1
202,20211217,2
202,20211224,2
202,20211231,2
202,20220107,2
202,20220114,2
202,20220121,2
202,20220128,2
202,20220204,2
202,20220211,2
202,20220218,2
202,20220225,2
202,20220304,2
202,20220311,2
202,20220318,2
202,20220325,2
202,20220401,2
202,20220408,2
202,20220415,2
202,20220422,2
202,20220701,2
202,20220708,2
202,20220715,2
202,20220722,2
202,20220729,2
202,20220805,2
203,20220103,1
203,20220104,1
203,20220105,1
203,20220106,1
203,20220107,1
204,20211213,1
204,20211220,1
204,20220103,1
204,20220110,1
204,20220117,1
204,20220124,1
204,20220131,1
204,20211214,1
204,20211221,1
204,20220104,1
204,20220111,1
204,20220118,1
204,20220125,1
204,20220201,1
204,20211215,1
204,20211222,1
204,20220105,1
204,20220112,1
204,20220119,1
204,20220126,1
204,20220202,1
204,20211216,1
204,20211223,1
204,20220106,1
204,20220113,1
204,20220120,1
204,20220127,1
204,20220203,1
204,20211217,1
204,20220107,1
204,20220114,1
204,20220121,1
204,20220128,1
204,20220204,1
205,20211227,2
205,20220418,2
205,20220606,2
205,20220627,2
205,20220704,2
205,20220711,2
205,20220718,2
205,20220725,2
205,20220801,2
205,20220808,2
205,20221003,2
205,20211228,2
205,20220628,2
205,20220705,2
205,20220712,2
205,20220719,2
205,20220726,2
205,20220802,2
205,20220809,2
205,20221101,2
205,20211229,2
205,20220629,2
205,20220706,2
205,20220713,2
205,20220720,2
205,20220727,2
205,20220803,2
205,20211230,2
205,20220526,2
205,20220616,2
205,20220630,2
205,20220707,2
205,20220714,2
205,20220721,2
205,20220728,2
205,20220804,2
205,20211224,2
205,20211231,2
205,20220415,2
205,20220701,2
205,20220708,2
205,20220715,2
205,20220722,2
205,20220729,2
205,20220805,2
206,20211213,1
206,20211220,1
206,20220110,1
206,20220117,1
206,20220124,1
206,20220131,1
206,20211214,1
206,20211221,1
206,20220111,1
206,20220118,1
206,20220125,1
206,20220201,1
206,20211215,1
206,20211222,1
206,20220112,1
206,20220119,1
206,20220126,1
206,20220202,1
206,20211216,1
206,20211223,1
206,20220113,1
206,20220120,1
206,20220127,1
206,20220203,1
206,20211217,1
206,20211231,1
206,20220114,1
206,20220121,1
206,20220128,1
206,20220204,1
206,20211218,1
206,20220108,1
206,20220115,1
206,20220122,1
206,20220129,1
206,20220205,1
207,20211227,1
207,20220103,1
207,20211214,1
207,20211221,1
207,20211228,1
207,20220104,1
207,20220111,1
207,20220118,1
207,20220125,1
207,20220201,1
207,20211229,1
207,20220105,1
207,20211230,1
207,20220106,1
207,20211217,1
207,20220107,1
207,20220114,1
207,20220121,1
207,20220128,1
207,20220204,1
208,20220605,1
208,20221002,1
209,20221031,1
209,20220525,1
209,20220615,1
209,20211217,2
209,20211224,2
209,20211231,2
209,20220107,2
209,20220114,2
209,20220121,2
209,20220128,2
209,20220204,2
209,20220211,2
209,20220218,2
209,20220225,2
209,20220304,2
209,20220311,2
209,20220318,2
209,20220325,2
209,20220401,2
209,20220408,2
209,20220415,2
209,20220422,2
210,20220211,1
210,20220218,1
210,20220225,1
210,20220304,1
210,20220311,1
211,20220415,1
211,20220417,1
212,20220414,1
212,20220318,1
212,20220325,1
212,20220401,1
212,20220408,1
212,20220422,1
213,20211213,1
213,20211220,1
213,20220110,1
213,20220117,1
213,20220124,1
213,20220131,1
213,20211214,1
213,20211221,1
213,20220111,1
213,20220118,1
213,20220125,1
213,20220201,1
213,20211215,1
213,20211222,1
213,20220112,1
213,20220119,1
213,20220126,1
213,20220202,1
213,20211216,1
213,20211223,1
213,20220113,1
213,20220120,1
213,20220127,1
213,20220203,1
213,20211217,1
213,20211224,1
213,20211231,1
213,20220114,1
213,20220121,1
213,20220128,1
213,20220204,1
213,20211218,1
213,20220108,1
213,20220115,1
213,20220122,1
213,20220129,1
213,20220205,1
214,20211213,1
214,20211220,1
214,20220110,1
214,20220117,1
214,20220124,1
214,20220131,1
214,20220314,1
214,20220321,1
214,20220328,1
214,20220404,1
214,20211214,1
214,20211221,1
214,20220111,1
214,20220118,1
214,20220125,1
214,20220201,1
214,20220315,1
214,20220322,1
214,20220329,1
214,20220405,1
214,20211215,1
214,20211222,1
214,20220112,1
214,20220119,1
214,20220126,1
214,20220202,1
214,20220316,1
214,20220323,1
214,20220330,1
214,20220406,1
214,20211216,1
214,20211223,1
214,20220113,1
214,20220120,1
214,20220127,1
214,20220203,1
214,20220317,1
214,20220324,1
214,20220331,1
214,20220407,1
214,20211217,1
214,20220114,1
214,20220121,1
214,20220128,1
214,20220204,1
214,20220318,1
214,20220325,1
214,20220401,1
214,20220408,1
215,20220103,1
215,20220207,1
215,20220214,1
215,20220221,1
215,20220228,1
215,20220307,1
215,20220411,1
215,20220104,1
215,20220208,1
215,20220215,1
215,20220222,1
215,20220301,1
215,20220308,1
215,20220412,1
215,20220419,1
215,20220105,1
215,20220209,1
215,20220216,1
215,20220223,1
215,20220302,1
215,20220309,1
215,20220413,1
215,20220420,1
215,20220106,1
215,20220210,1
215,20220217,1
215,20220224,1
215,20220303,1
215,20220310,1
215,20220414,1
215,20220421,1
215,20220107,1
215,20220211,1
215,20220218,1
215,20220225,1
215,20220304,1
215,20220311,1
215,20220422,1
216,20211231,1
216,20211218,1
216,20211225,1
216,20220101,1
216,20220108,1
216,20220115,1
216,20220122,1
216,20220129,1
216,20220205,1
217,20211217,1
217,20220107,1
217,20220114,1
217,20220121,1
217,20220128,1
217,20220204,1
218,20211213,1
218,20211220,1
218,20211227,1
218,20220103,1
218,20220110,1
218,20220117,1
218,20220124,1
218,20220131,1
218,20211214,1
218,20211221,1
218,20211228,1
218,20220104,1
218,20220111,1
218,20220118,1
218,20220125,1
218,20220201,1
218,20211215,1
218,20211222,1
218,20211229,1
218,20220105,1
218,20220112,1
218,20220119,1
218,20220126,1
218,20220202,1
218,20211216,1
218,20211223,1
218,20211230,1
218,20220106,1
218,20220113,1
218,20220120,1
218,20220127,1
218,20220203,1
218,20211217,1
218,20211231,1
218,20220107,1
218,20220114,1
218,20220121,1
218,20220128,1
218,20220204,1
218,20211218,1
218,20220108,1
218,20220115,1
218,20220122,1
218,20220129,1
218,20220205,1
218,20211212,1
218,20211219,1
218,20211226,1
218,20220102,1
218,20220109,1
218,20220116,1
218,20220123,1
218,20220130,1
219,20211225,1
219,20220101,1
220,20211213,1
220,20211220,1
220,20211227,1
220,20220103,1
220,20220110,1
220,20220117,1
220,20220124,1
220,20220131,1
220,20211214,1
220,20211221,1
220,20211228,1
220,20220104,1
220,20220111,1
220,20220118,1
220,20220125,1
220,20220201,1
220,20211215,1
220,20211222,1
220,20211229,1
220,20220105,1
220,20220112,1
220,20220119,1
220,20220126,1
220,20220202,1
220,20211216,1
220,20211223,1
220,20211230,1
220,20220106,1
220,20220113,1
220,20220120,1
220,20220127,1
220,20220203,1
220,20211217,1
220,20211231,1
220,20220107,1
220,20220114,1
220,20220121,1
220,20220128,1
220,20220204,1
220,20211218,1
220,20220108,1
220,20220115,1
220,20220122,1
220,20220129,1
220,20220205,1
221,20211213,1
221,20211220,1
221,20220103,1
221,20220110,1
221,20220117,1
221,20220124,1
221,20220131,1
221,20220207,1
221,20220214,1
221,20220221,1
221,20220228,1
221,20220307,1
221,20220314,1
221,20220321,1
221,20220328,1
221,20220404,1
221,20220411,1
221,20211214,1
221,20211221,1
221,20220104,1
221,20220111,1
221,20220118,1
221,20220125,1
221,20220201,1
221,20220208,1
221,20220215,1
221,20220222,1
221,20220301,1
221,20220308,1
221,20220315,1
221,20220322,1
221,20220329,1
221,20220405,1
221,20220412,1
221,20220419,1
221,20211215,1
221,20211222,1
221,20220105,1
221,20220112,1
221,20220119,1
221,20220126,1
221,20220202,1
221,20220209,1
221,20220216,1
221,20220223,1
221,20220302,1
221,20220309,1
221,20220316,1
221,20220323,1
221,20220330,1
221,20220406,1
221,20220413,1
221,20220420,1
221,20211216,1
221,20211223,1
221,20220106,1
221,20220113,1
221,20220120,1
221,20220127,1
221,20220203,1
221,20220210,1
221,20220217,1
221,20220224,1
221,20220303,1
221,20220310,1
221,20220317,1
221,20220324,1
221,20220331,1
221,20220407,1
221,20220414,1
221,20220421,1
221,20211217,1
221,20220107,1
221,20220114,1
221,20220121,1
221,20220128,1
221,20220204,1
221,20220211,1
221,20220218,1
221,20220225,1
221,20220304,1
221,20220311,1
221,20220318,1
221,20220325,1
221,20220401,1
221,20220408,1
221,20220422,1
222,20211213,1
222,20211220,1
222,20211227,1
222,20220103,1
222,20220110,1
222,20220117,1
222,20220124,1
222,20220131,1
222,20220207,1
222,20220214,1
222,20220221,1
222,20220228,1
222,20220307,1
222,20220314,1
222,20220321,1
222,20220328,1
222,20220404,1
222,20220411,1
222,20211214,1
222,20211221,1
222,20211228,1
222,20220104,1
222,20220111,1
222,20220118,1
222,20220125,1
222,20220201,1
222,20220208,1
222,20220215,1
222,20220222,1
222,20220301,1
222,20220308,1
222,20220315,1
222,20220322,1
222,20220329,1
222,20220405,1
222,20220412,1
222,20220419,1
222,20211215,1
222,20211222,1
222,20211229,1
222,20220105,1
222,20220112,1
222,20220119,1
222,20220126,1
222,20220202,1
222,20220209,1
222,20220216,1
222,20220223,1
222,20220302,1
222,20220309,1
222,20220316,1
222,20220323,1
222,20220330,1
222,20220406,1
222,20220413,1
222,20220420,1
222,20211216,1
222,20211223,1
222,20211230,1
222,20220106,1
222,20220113,1
222,20220120,1
222,20220127,1
222,20220203,1
222,20220210,1
222,20220217,1
222,20220224,1
222,20220303,1
222,20220310,1
222,20220317,1
222,20220324,1
222,20220331,1
222,20220407,1
222,20220421,1
223,20220414,1
223,20211217,1
223,20220107,1
223,20220114,1
223,20220121,1
223,20220128,1
223,20220204,1
223,20220211,1
223,20220218,1
223,20220225,1
223,20220304,1
223,20220311,1
223,20220318,1
223,20220325,1
223,20220401,1
223,20220408,1
223,20220422,1
224,20220425,1
224,20220502,1
224,20220509,1
224,20220516,1
224,20220523,1
224,20220530,1
224,20220613,1
224,20220620,1
224,20220815,1
224,20220822,1
224,20220829,1
224,20220905,1
224,20220912,1
224,20220919,1
224,20220926,1
224,20221017,1
224,20221024,1
224,20221107,1
224,20221114,1
224,20221121,1
224,20221128,1
224,20221205,1
224,20220426,1
224,20220503,1
224,20220510,1
224,20220517,1
224,20220524,1
224,20220531,1
224,20220607,1
224,20220614,1
224,20220621,1
224,20220816,1
224,20220823,1
224,20220830,1
224,20220906,1
224,20220913,1
224,20220920,1
224,20220927,1
224,20221018,1
224,20221025,1
224,20221108,1
224,20221115,1
224,20221122,1
224,20221129,1
224,20221206,1
224,20220427,1
224,20220504,1
224,20220511,1
224,20220518,1
224,20220601,1
224,20220608,1
224,20220622,1
224,20220810,1
224,20220817,1
224,20220824,1
224,20220831,1
224,20220907,1
224,20220914,1
224,20220921,1
224,20220928,1
224,20221019,1
224,20221026,1
224,20221102,1
224,20221109,1
224,20221116,1
224,20221123,1
224,20221130,1
224,20221207,1
224,20220428,1
224,20220505,1
224,20220512,1
224,20220519,1
224,20220602,1
224,20220609,1
224,20220623,1
224,20220811,1
224,20220818,1
224,20220825,1
224,20220901,1
224,20220908,1
224,20220915,1
224,20220922,1
224,20220929,1
224,20221020,1
224,20221027,1
224,20221103,1
224,20221110,1
224,20221117,1
224,20221124,1
224,20221201,1
224,20221208,1
225,20221031,1
225,20220525,1
225,20220615,1
225,20220429,1
225,20220506,1
225,20220513,1
225,20220520,1
225,20220527,1
225,20220603,1
225,20220610,1
225,20220617,1
225,20220624,1
225,20220812,1
225,20220819,1
225,20220826,1
225,20220902,1
225,20220909,1
225,20220916,1
225,20220923,1
225,20220930,1
225,20221021,1
225,20221028,1
225,20221104,1
225,20221111,1
225,20221118,1
225,20221125,1
225,20221202,1
225,20221209,1
226,20211228,2
226,20220104,2
226,20220301,2
226,20220412,2
226,20220419,2
226,20220628,2
226,20220705,2
226,20220712,2
226,20220719,2
226,20220726,2
226,20220802,2
226,20220809,2
226,20221004,2
226,20221011,2
226,20221101,2
226,20211229,2
226,20220105,2
226,20220413,2
226,20220420,2
226,20220629,2
226,20220706,2
226,20220713,2
226,20220720,2
226,20220727,2
226,20220803,2
226,20221005,2
226,20221012,2
226,20211224,2
226,20211231,2
226,20220107,2
226,20220225,2
226,20220415,2
226,20220422,2
226,20220701,2
226,20220708,2
226,20220715,2
226,20220722,2
226,20220729,2
226,20220805,2
226,20221007,2
226,20221014,2
227,20211227,2
227,20220103,2
227,20220228,2
227,20220411,2
227,20220418,2
227,20220606,2
227,20220627,2
227,20220704,2
227,20220711,2
227,20220718,2
227,20220725,2
227,20220801,2
227,20220808,2
227,20221003,2
227,20221010,2
227,20211228,2
227,20220104,2
227,20220301,2
227,20220412,2
227,20220419,2
227,20220628,2
227,20220705,2
227,20220712,2
227,20220719,2
227,20220726,2
227,20220802,2
227,20220809,2
227,20221004,2
227,20221011,2
227,20221101,2
227,20211229,2
227,20220105,2
227,20220413,2
227,20220420,2
227,20220629,2
227,20220706,2
227,20220713,2
227,20220720,2
227,20220727,2
227,20220803,2
227,20221005,2
227,20221012,2
227,20211230,2
227,20220106,2
227,20220414,2
227,20220421,2
227,20220526,2
227,20220616,2
227,20220630,2
227,20220707,2
227,20220714,2
227,20220721,2
227,20220728,2
227,20220804,2
227,20221006,2
227,20221013,2
228,20211224,1
228,20211231,1
228,20211218,1
228,20211225,1
228,20220101,1
228,20220108,1
228,20220115,1
228,20220122,1
228,20220129,1
228,20220205,1
228,20211212,1
228,20211219,1
228,20211226,1
228,20220102,1
228,20220109,1
228,20220116,1
228,20220123,1
228,20220130,1
229,20211231,1
229,20211218,1
229,20211225,1
229,20220101,1
229,20220108,1
229,20220115,1
229,20220122,1
229,20220129,1
229,20220205,1
229,20211212,1
229,20211219,1
229,20211226,1
229,20220102,1
229,20220109,1
229,20220116,1
229,20220123,1
229,20220130,1
230,20211213,1
230,20211220,1
230,20211227,1
230,20220103,1
230,20220110,1
230,20220117,1
230,20220124,1
230,20220131,1
230,20211214,1
230,20211221,1
230,20211228,1
230,20220104,1
230,20220111,1
230,20220118,1
230,20220125,1
230,20220201,1
230,20211215,1
230,20211222,1
230,20211229,1
230,20220105,1
230,20220112,1
230,20220119,1
230,20220126,1
230,20220202,1
230,20211216,1
230,20211223,1
230,20211230,1
230,20220106,1
230,20220113,1
230,20220120,1
230,20220127,1
230,20220203,1
